_-Z6wFjXtGQ,929,0.375,0.266,0.844,1.0,80,1
_-Z6wFjXtGQ,930,0.023,0.076,0.507,0.985,12,0
_-Z6wFjXtGQ,930,0.023,0.076,0.507,0.985,79,0
_-Z6wFjXtGQ,930,0.023,0.076,0.507,0.985,80,0
_-Z6wFjXtGQ,930,0.364,0.234,0.853,0.994,12,1
_-Z6wFjXtGQ,930,0.364,0.234,0.853,0.994,74,1
_-Z6wFjXtGQ,930,0.364,0.234,0.853,0.994,80,1
_-Z6wFjXtGQ,931,0.026,0.08,0.516,0.986,12,0
_-Z6wFjXtGQ,931,0.026,0.08,0.516,0.986,79,0
_-Z6wFjXtGQ,931,0.026,0.08,0.516,0.986,80,0
_-Z6wFjXtGQ,931,0.402,0.257,0.851,0.998,12,1
_-Z6wFjXtGQ,931,0.402,0.257,0.851,0.998,74,1
_-Z6wFjXtGQ,931,0.402,0.257,0.851,0.998,80,1
_-Z6wFjXtGQ,932,0.112,0.042,0.544,0.997,12,0
_-Z6wFjXtGQ,932,0.112,0.042,0.544,0.997,17,0
_-Z6wFjXtGQ,932,0.112,0.042,0.544,0.997,79,0
_-Z6wFjXtGQ,932,0.112,0.042,0.544,0.997,80,0
_-Z6wFjXtGQ,932,0.397,0.223,0.857,1.0,12,1
_-Z6wFjXtGQ,932,0.397,0.223,0.857,1.0,74,1
_-Z6wFjXtGQ,932,0.397,0.223,0.857,1.0,80,1
_-Z6wFjXtGQ,933,0.201,0.041,0.44,0.95,14,0
_-Z6wFjXtGQ,933,0.201,0.041,0.44,0.95,17,0
_-Z6wFjXtGQ,933,0.201,0.041,0.44,0.95,74,0
_-Z6wFjXtGQ,933,0.706,0.19,0.976,0.979,12,1
_-Z6wFjXtGQ,933,0.706,0.19,0.976,0.979,79,1
_-Z6wFjXtGQ,933,0.706,0.19,0.976,0.979,80,1
_-Z6wFjXtGQ,934,0.1,0.086,0.322,1.0,12,0
_-Z6wFjXtGQ,934,0.1,0.086,0.322,1.0,17,0
_-Z6wFjXtGQ,934,0.1,0.086,0.322,1.0,74,0
_-Z6wFjXtGQ,934,0.1,0.086,0.322,1.0,79,0
_-Z6wFjXtGQ,934,0.1,0.086,0.322,1.0,80,0
_-Z6wFjXtGQ,934,0.725,0.177,0.985,0.974,12,1
_-Z6wFjXtGQ,934,0.725,0.177,0.985,0.974,74,1
_-Z6wFjXtGQ,934,0.725,0.177,0.985,0.974,79,1
_-Z6wFjXtGQ,934,0.725,0.177,0.985,0.974,80,1
_-Z6wFjXtGQ,935,0.197,0.081,0.455,1.0,12,0
_-Z6wFjXtGQ,935,0.197,0.081,0.455,1.0,17,0
_-Z6wFjXtGQ,935,0.197,0.081,0.455,1.0,74,0
_-Z6wFjXtGQ,935,0.197,0.081,0.455,1.0,80,0
_-Z6wFjXtGQ,935,0.483,0.155,0.873,0.979,14,1
_-Z6wFjXtGQ,935,0.483,0.155,0.873,0.979,79,1
_-Z6wFjXtGQ,935,0.483,0.155,0.873,0.979,80,1
_-Z6wFjXtGQ,936,0.246,0.059,0.51,0.987,12,0
_-Z6wFjXtGQ,936,0.246,0.059,0.51,0.987,17,0
_-Z6wFjXtGQ,936,0.246,0.059,0.51,0.987,74,0
_-Z6wFjXtGQ,936,0.246,0.059,0.51,0.987,79,0
_-Z6wFjXtGQ,936,0.246,0.059,0.51,0.987,80,0
_-Z6wFjXtGQ,937,0.221,0.0,0.567,0.991,12,0
_-Z6wFjXtGQ,937,0.221,0.0,0.567,0.991,17,0
_-Z6wFjXtGQ,937,0.221,0.0,0.567,0.991,74,0
_-Z6wFjXtGQ,937,0.221,0.0,0.567,0.991,80,0
_-Z6wFjXtGQ,937,0.501,0.155,0.831,1.0,12,1
_-Z6wFjXtGQ,937,0.501,0.155,0.831,1.0,79,1
_-Z6wFjXtGQ,937,0.501,0.155,0.831,1.0,80,1
_-Z6wFjXtGQ,938,0.175,0.04,0.591,0.99,12,0
_-Z6wFjXtGQ,938,0.175,0.04,0.591,0.99,74,0
_-Z6wFjXtGQ,938,0.175,0.04,0.591,0.99,80,0
_-Z6wFjXtGQ,938,0.486,0.166,0.819,1.0,12,1
_-Z6wFjXtGQ,938,0.486,0.166,0.819,1.0,79,1
_-Z6wFjXtGQ,938,0.486,0.166,0.819,1.0,80,1
_-Z6wFjXtGQ,939,0.156,0.027,0.57,0.997,12,0
_-Z6wFjXtGQ,939,0.156,0.027,0.57,0.997,17,0
_-Z6wFjXtGQ,939,0.156,0.027,0.57,0.997,74,0
_-Z6wFjXtGQ,939,0.156,0.027,0.57,0.997,80,0
_-Z6wFjXtGQ,939,0.424,0.166,0.865,1.0,12,1
_-Z6wFjXtGQ,939,0.424,0.166,0.865,1.0,79,1
_-Z6wFjXtGQ,940,0.137,0.022,0.556,1.0,12,0
_-Z6wFjXtGQ,940,0.137,0.022,0.556,1.0,17,0
_-Z6wFjXtGQ,940,0.137,0.022,0.556,1.0,74,0
_-Z6wFjXtGQ,940,0.137,0.022,0.556,1.0,80,0
_-Z6wFjXtGQ,940,0.429,0.174,0.765,1.0,12,1
_-Z6wFjXtGQ,940,0.429,0.174,0.765,1.0,79,1
_-Z6wFjXtGQ,940,0.429,0.174,0.765,1.0,80,1
_-Z6wFjXtGQ,941,0.142,0.023,0.564,0.997,12,0
_-Z6wFjXtGQ,941,0.142,0.023,0.564,0.997,17,0
_-Z6wFjXtGQ,941,0.142,0.023,0.564,0.997,74,0
_-Z6wFjXtGQ,941,0.142,0.023,0.564,0.997,80,0
_-Z6wFjXtGQ,941,0.484,0.147,0.8,1.0,12,1
_-Z6wFjXtGQ,941,0.484,0.147,0.8,1.0,74,1
_-Z6wFjXtGQ,941,0.484,0.147,0.8,1.0,79,1
_-Z6wFjXtGQ,941,0.484,0.147,0.8,1.0,80,1
_-Z6wFjXtGQ,942,0.115,0.045,0.539,1.0,12,0
_-Z6wFjXtGQ,942,0.115,0.045,0.539,1.0,17,0
_-Z6wFjXtGQ,942,0.115,0.045,0.539,1.0,79,0
_-Z6wFjXtGQ,942,0.115,0.045,0.539,1.0,80,0
_-Z6wFjXtGQ,942,0.448,0.169,0.807,1.0,12,1
_-Z6wFjXtGQ,942,0.448,0.169,0.807,1.0,74,1
_-Z6wFjXtGQ,942,0.448,0.169,0.807,1.0,80,1
_-Z6wFjXtGQ,943,0.477,0.127,0.837,1.0,12,1
_-Z6wFjXtGQ,943,0.477,0.127,0.837,1.0,79,1
_-Z6wFjXtGQ,943,0.477,0.127,0.837,1.0,80,1
_-Z6wFjXtGQ,944,0.466,0.103,0.859,0.995,12,1
_-Z6wFjXtGQ,944,0.466,0.103,0.859,0.995,79,1
_-Z6wFjXtGQ,944,0.466,0.103,0.859,0.995,80,1
_-Z6wFjXtGQ,945,0.335,0.188,0.683,0.992,12,1
_-Z6wFjXtGQ,945,0.335,0.188,0.683,0.992,79,1
_-Z6wFjXtGQ,946,0.334,0.134,0.719,0.996,12,1
_-Z6wFjXtGQ,947,0.095,0.072,0.709,0.953,12,1
_-Z6wFjXtGQ,947,0.522,0.107,0.701,0.906,12,2
_-Z6wFjXtGQ,948,0.321,0.107,0.656,0.971,12,3
_-Z6wFjXtGQ,948,0.321,0.107,0.656,0.971,79,3
_-Z6wFjXtGQ,949,0.384,0.082,0.627,0.972,12,3
_-Z6wFjXtGQ,950,0.405,0.116,0.645,0.999,14,3
_-Z6wFjXtGQ,951,0.235,0.083,0.665,0.977,14,3
_-Z6wFjXtGQ,952,0.449,0.043,0.741,0.983,12,3
_-Z6wFjXtGQ,952,0.449,0.043,0.741,0.983,79,3
_-Z6wFjXtGQ,953,0.461,0.004,0.793,1.0,12,3
_-Z6wFjXtGQ,953,0.461,0.004,0.793,1.0,79,3
_-Z6wFjXtGQ,956,0.307,0.042,0.606,0.962,14,7
_-Z6wFjXtGQ,956,0.307,0.042,0.606,0.962,17,7
_-Z6wFjXtGQ,957,0.318,0.007,0.705,0.993,12,7
_-Z6wFjXtGQ,957,0.318,0.007,0.705,0.993,17,7
_-Z6wFjXtGQ,957,0.318,0.007,0.705,0.993,79,7
_-Z6wFjXtGQ,958,0.289,0.004,0.707,0.985,12,7
_-Z6wFjXtGQ,958,0.289,0.004,0.707,0.985,17,7
_-Z6wFjXtGQ,958,0.289,0.004,0.707,0.985,79,7
_-Z6wFjXtGQ,959,0.305,0.016,0.701,0.982,14,7
_-Z6wFjXtGQ,959,0.305,0.016,0.701,0.982,17,7
_-Z6wFjXtGQ,959,0.305,0.016,0.701,0.982,79,7
_-Z6wFjXtGQ,960,0.21,0.049,0.596,0.979,12,7
_-Z6wFjXtGQ,960,0.21,0.049,0.596,0.979,17,7
_-Z6wFjXtGQ,960,0.21,0.049,0.596,0.979,79,7
_-Z6wFjXtGQ,960,0.21,0.049,0.596,0.979,80,7
_-Z6wFjXtGQ,961,0.161,0.044,0.615,0.985,12,7
_-Z6wFjXtGQ,961,0.161,0.044,0.615,0.985,17,7
_-Z6wFjXtGQ,961,0.161,0.044,0.615,0.985,79,7
_-Z6wFjXtGQ,961,0.161,0.044,0.615,0.985,80,7
_-Z6wFjXtGQ,961,0.643,0.032,0.981,0.999,12,9
_-Z6wFjXtGQ,961,0.643,0.032,0.981,0.999,74,9
_-Z6wFjXtGQ,961,0.643,0.032,0.981,0.999,80,9
_-Z6wFjXtGQ,962,0.115,0.034,0.585,0.992,12,7
_-Z6wFjXtGQ,962,0.115,0.034,0.585,0.992,17,7
_-Z6wFjXtGQ,962,0.115,0.034,0.585,0.992,79,7
_-Z6wFjXtGQ,962,0.115,0.034,0.585,0.992,80,7
_-Z6wFjXtGQ,962,0.616,0.039,0.933,0.992,12,9
_-Z6wFjXtGQ,962,0.616,0.039,0.933,0.992,74,9
_-Z6wFjXtGQ,962,0.616,0.039,0.933,0.992,80,9
_-Z6wFjXtGQ,963,0.073,0.047,0.551,0.976,12,7
_-Z6wFjXtGQ,963,0.073,0.047,0.551,0.976,17,7
_-Z6wFjXtGQ,963,0.073,0.047,0.551,0.976,74,7
_-Z6wFjXtGQ,963,0.073,0.047,0.551,0.976,79,7
_-Z6wFjXtGQ,963,0.073,0.047,0.551,0.976,80,7
_-Z6wFjXtGQ,963,0.641,0.031,0.925,0.987,12,9
_-Z6wFjXtGQ,963,0.641,0.031,0.925,0.987,79,9
_-Z6wFjXtGQ,963,0.641,0.031,0.925,0.987,80,9
_-Z6wFjXtGQ,964,0.056,0.041,0.489,0.982,12,7
_-Z6wFjXtGQ,964,0.056,0.041,0.489,0.982,17,7
_-Z6wFjXtGQ,964,0.056,0.041,0.489,0.982,74,7
_-Z6wFjXtGQ,964,0.056,0.041,0.489,0.982,80,7
_-Z6wFjXtGQ,964,0.639,0.031,0.935,0.987,12,9
_-Z6wFjXtGQ,964,0.639,0.031,0.935,0.987,79,9
_-Z6wFjXtGQ,964,0.639,0.031,0.935,0.987,80,9
_-Z6wFjXtGQ,965,0.078,0.034,0.524,0.984,12,7
_-Z6wFjXtGQ,965,0.078,0.034,0.524,0.984,17,7
_-Z6wFjXtGQ,965,0.078,0.034,0.524,0.984,74,7
_-Z6wFjXtGQ,965,0.078,0.034,0.524,0.984,80,7
_-Z6wFjXtGQ,965,0.62,0.039,0.934,0.99,12,9
_-Z6wFjXtGQ,965,0.62,0.039,0.934,0.99,79,9
_-Z6wFjXtGQ,965,0.62,0.039,0.934,0.99,80,9
_-Z6wFjXtGQ,966,0.062,0.04,0.507,0.979,12,7
_-Z6wFjXtGQ,966,0.062,0.04,0.507,0.979,17,7
_-Z6wFjXtGQ,966,0.062,0.04,0.507,0.979,74,7
_-Z6wFjXtGQ,966,0.062,0.04,0.507,0.979,80,7
_-Z6wFjXtGQ,966,0.641,0.04,0.95,0.999,12,9
_-Z6wFjXtGQ,966,0.641,0.04,0.95,0.999,74,9
_-Z6wFjXtGQ,966,0.641,0.04,0.95,0.999,80,9
_-Z6wFjXtGQ,967,0.064,0.045,0.515,0.977,12,7
_-Z6wFjXtGQ,967,0.064,0.045,0.515,0.977,17,7
_-Z6wFjXtGQ,967,0.064,0.045,0.515,0.977,79,7
_-Z6wFjXtGQ,967,0.064,0.045,0.515,0.977,80,7
_-Z6wFjXtGQ,967,0.638,0.027,0.959,1.0,12,9
_-Z6wFjXtGQ,967,0.638,0.027,0.959,1.0,74,9
_-Z6wFjXtGQ,967,0.638,0.027,0.959,1.0,80,9
_-Z6wFjXtGQ,968,0.061,0.032,0.511,0.993,12,7
_-Z6wFjXtGQ,968,0.061,0.032,0.511,0.993,17,7
_-Z6wFjXtGQ,968,0.061,0.032,0.511,0.993,79,7
_-Z6wFjXtGQ,968,0.061,0.032,0.511,0.993,80,7
_-Z6wFjXtGQ,968,0.634,0.033,0.958,0.995,12,9
_-Z6wFjXtGQ,968,0.634,0.033,0.958,0.995,74,9
_-Z6wFjXtGQ,968,0.634,0.033,0.958,0.995,80,9
_-Z6wFjXtGQ,969,0.051,0.031,0.563,0.988,12,7
_-Z6wFjXtGQ,969,0.051,0.031,0.563,0.988,17,7
_-Z6wFjXtGQ,969,0.051,0.031,0.563,0.988,79,7
_-Z6wFjXtGQ,969,0.051,0.031,0.563,0.988,80,7
_-Z6wFjXtGQ,969,0.64,0.03,0.945,0.984,12,9
_-Z6wFjXtGQ,969,0.64,0.03,0.945,0.984,74,9
_-Z6wFjXtGQ,969,0.64,0.03,0.945,0.984,80,9
_-Z6wFjXtGQ,970,0.042,0.03,0.58,0.978,12,7
_-Z6wFjXtGQ,970,0.042,0.03,0.58,0.978,17,7
_-Z6wFjXtGQ,970,0.042,0.03,0.58,0.978,79,7
_-Z6wFjXtGQ,970,0.042,0.03,0.58,0.978,80,7
_-Z6wFjXtGQ,970,0.641,0.029,0.938,1.0,12,9
_-Z6wFjXtGQ,970,0.641,0.029,0.938,1.0,74,9
_-Z6wFjXtGQ,971,0.027,0.022,0.39,0.989,12,7
_-Z6wFjXtGQ,971,0.027,0.022,0.39,0.989,17,7
_-Z6wFjXtGQ,971,0.027,0.022,0.39,0.989,79,7
_-Z6wFjXtGQ,971,0.027,0.022,0.39,0.989,80,7
_-Z6wFjXtGQ,971,0.629,0.015,0.934,1.0,12,9
_-Z6wFjXtGQ,971,0.629,0.015,0.934,1.0,74,9
_-Z6wFjXtGQ,972,0.247,0.097,0.58,0.995,14,7
_-Z6wFjXtGQ,972,0.247,0.097,0.58,0.995,17,7
_-Z6wFjXtGQ,972,0.247,0.097,0.58,0.995,79,7
_-Z6wFjXtGQ,972,0.247,0.097,0.58,0.995,80,7
_-Z6wFjXtGQ,972,0.521,0.046,0.84,0.982,12,9
_-Z6wFjXtGQ,972,0.521,0.046,0.84,0.982,74,9
_-Z6wFjXtGQ,972,0.521,0.046,0.84,0.982,79,9
_-Z6wFjXtGQ,973,0.266,0.041,0.546,1.0,12,9
_-Z6wFjXtGQ,973,0.266,0.041,0.546,1.0,79,9
_-Z6wFjXtGQ,973,0.504,0.153,0.709,0.982,14,7
_-Z6wFjXtGQ,973,0.504,0.153,0.709,0.982,17,7
_-Z6wFjXtGQ,973,0.504,0.153,0.709,0.982,74,7
_-Z6wFjXtGQ,974,0.016,0.042,0.47,0.985,12,9
_-Z6wFjXtGQ,974,0.016,0.042,0.47,0.985,79,9
_-Z6wFjXtGQ,974,0.016,0.042,0.47,0.985,80,9
_-Z6wFjXtGQ,974,0.569,0.444,0.875,0.97,1,7
_-Z6wFjXtGQ,974,0.569,0.444,0.875,0.97,17,7
_-Z6wFjXtGQ,974,0.569,0.444,0.875,0.97,74,7
_-Z6wFjXtGQ,975,0.008,0.062,0.42,1.0,12,9
_-Z6wFjXtGQ,975,0.008,0.062,0.42,1.0,74,9
_-Z6wFjXtGQ,975,0.008,0.062,0.42,1.0,80,9
_-Z6wFjXtGQ,975,0.601,0.5,0.939,0.943,1,7
_-Z6wFjXtGQ,975,0.601,0.5,0.939,0.943,17,7
_-Z6wFjXtGQ,975,0.601,0.5,0.939,0.943,80,7
_-Z6wFjXtGQ,976,0.003,0.051,0.418,0.988,12,9
_-Z6wFjXtGQ,976,0.003,0.051,0.418,0.988,79,9
_-Z6wFjXtGQ,976,0.003,0.051,0.418,0.988,80,9
_-Z6wFjXtGQ,976,0.581,0.464,0.929,0.935,1,7
_-Z6wFjXtGQ,976,0.581,0.464,0.929,0.935,17,7
_-Z6wFjXtGQ,976,0.581,0.464,0.929,0.935,79,7
_-Z6wFjXtGQ,977,0.002,0.028,0.422,0.982,12,9
_-Z6wFjXtGQ,977,0.002,0.028,0.422,0.982,74,9
